day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;669000;VEV_5200;85;25;;;;;88;25;;;;;86.5;16004.41796875
3;669000;HYDROGEL_PACK;9942;13;9940;28;;;9958;13;9961;28;;;9950.0;13667.0625
3;669100;VEV_5000;253;7;252;19;;;259;26;;;;;256.0;23960.5234375
3;669100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;669100;VEV_4000;1244;15;1241;27;;;1265;15;1267;27;;;1254.5;22791.90625
3;669100;VEV_5200;85;26;;;;;88;26;;;;;86.5;15889.857421875
3;669100;VELVETFRUIT_EXTRACT;5252;15;5251;35;;;5257;50;;;;;5254.5;16128.625
3;669100;VEV_5100;160;26;;;;;164;7;165;19;;;162.0;22207.72265625
3;669100;HYDROGEL_PACK;9943;13;9940;29;;;9959;13;9961;29;;;9951.0;13600.875
3;669100;VEV_5400;9;24;;;;;10;24;;;;;9.5;5194.2666015625
3;669100;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;669100;VEV_5300;35;24;;;;;37;24;;;;;36.0;9544.9541015625
3;669100;VEV_4500;746;7;744;19;;;762;7;764;19;;;754.0;23889.921875
3;669100;VEV_5500;2;24;;;;;3;24;;;;;2.5;2126.01708984375
3;669200;VEV_5400;9;25;;;;;10;23;;;;;9.5;5134.166015625
3;669200;VEV_6500;0;17;;;;;1;15;;;;;0.5;0.0
3;669200;VEV_5300;35;9;34;16;;;36;7;37;16;;;35.5;9374.9296875
3;669200;VEV_4500;752;2;745;10;743;20;761;10;763;20;;;756.5;23448.890625
3;669200;VEV_5500;2;25;;;;;3;23;;;;;2.5;2107.44384765625
3;669200;VEV_5000;254;2;251;30;;;257;10;258;20;;;255.5;23530.484375
3;669200;VEV_6000;0;25;;;;;1;23;;;;;0.5;0.0
3;669200;VEV_4000;1252;2;1242;15;1240;24;1263;15;1266;24;;;1257.5;22350.875
3;669200;VEV_5200;85;2;84;30;;;87;30;;;;;86.0;15594.703125
3;669200;VEV_5100;160;2;159;10;158;20;163;30;;;;;161.5;21836.3125
3;669200;HYDROGEL_PACK;9946;12;9944;23;;;9962;12;9965;23;;;9954.0;13824.25
3;669200;VELVETFRUIT_EXTRACT;5250;58;;;;;5255;20;5256;38;;;5252.5;15834.625
3;669300;VEV_5400;9;21;;;;;10;21;;;;;9.5;5124.4970703125
3;669300;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;669300;VEV_5300;35;6;34;15;;;36;6;37;15;;;35.5;9367.6025390625
3;669300;VEV_4500;744;6;743;20;;;760;6;762;20;;;752.0;23391.125
3;669300;VEV_5500;2;21;;;;;3;21;;;;;2.5;2105.030517578125
3;669300;VEV_5000;251;6;250;20;;;257;6;258;20;;;254.0;23474.984375
3;669300;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;669300;VEV_4000;1242;8;1239;27;;;1263;8;1265;27;;;1252.5;22293.125
3;669300;VEV_5200;84;26;;;;;86;6;87;20;;;85.0;15553.873046875
3;669300;VELVETFRUIT_EXTRACT;5250;22;5249;32;;;5255;22;5256;32;;;5252.5;15796.125
3;669300;VEV_5100;159;6;158;20;;;163;26;;;;;161.0;21784.52734375
3;669300;HYDROGEL_PACK;9948;10;9946;26;;;9964;10;9966;26;;;9956.0;13951.1875
3;669400;HYDROGEL_PACK;9951;11;9948;26;;;9967;11;9969;26;;;9959.0;14143.3125
3;669400;VELVETFRUIT_EXTRACT;5250;20;5249;47;;;5251;13;5255;67;;;5250.5;15772.25
3;669400;VEV_5400;9;18;;;;;10;18;;;;;9.5;5122.59716796875
3;669400;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;669400;VEV_5300;35;6;34;12;;;36;18;;;;;35.5;9356.078125
3;669400;VEV_4500;744;10;742;19;;;760;10;762;19;;;752.0;23355.28125
3;669400;VEV_5500;2;18;;;;;3;18;;;;;2.5;2104.5
3;669400;VEV_5000;251;10;250;19;;;257;10;258;19;;;254.0;23440.109375
3;669400;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;669400;VEV_4000;1242;12;1239;16;;;1263;12;1265;16;;;1252.5;22257.28125
3;669400;VEV_5200;84;10;83;19;;;86;10;87;19;;;85.0;15532.685546875
3;669400;VEV_5100;159;10;158;19;;;163;29;;;;;161.0;21752.66796875
3;669500;VEV_5000;252;9;251;20;;;258;9;259;20;;;255.0;23786.2734375
3;669500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;669500;VEV_4000;1243;12;1240;27;;;1264;12;1267;27;;;1253.5;22613.78125
3;669500;VEV_5200;84;29;;;;;87;29;;;;;85.5;15768.658203125
3;669500;VELVETFRUIT_EXTRACT;5251;21;5250;30;;;5256;21;5257;30;;;5253.5;16009.875
3;669500;VEV_5100;160;9;159;20;;;164;29;;;;;162.0;22056.359375
3;669500;VEV_5400;9;21;;;;;10;21;;;;;9.5;5174.0380859375
3;669500;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;669500;HYDROGEL_PACK;9958;8;9951;10;9948;29;9967;10;9969;29;;;9962.5;14143.4375
3;669500;VEV_5300;35;21;;;;;37;21;;;;;36.0;9490.9814453125
3;669500;VEV_4500;745;9;744;20;;;762;9;763;20;;;753.5;23711.796875
3;669500;VEV_5500;2;21;;;;;3;21;;;;;2.5;2118.103515625
3;669600;VEV_5400;9;27;;;;;10;27;;;;;9.5;5147.1416015625
3;669600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;669600;VEV_5300;35;27;;;;;37;27;;;;;36.0;9412.2490234375
3;669600;VEV_4500;745;8;743;23;;;761;8;763;23;;;753.0;23495.765625
3;669600;VEV_5500;2;27;;;;;3;27;;;;;2.5;2107.94140625
3;669600;VEV_5000;251;31;;;;;257;8;258;23;;;254.0;23577.0390625
3;669600;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;669600;VEV_5200;84;31;;;;;87;31;;;;;85.5;15623.087890625
3;669600;VEV_4000;1242;15;1240;17;;;1263;15;1266;17;;;1252.5;22397.75
3;669600;VEV_5100;159;31;;;;;163;8;164;23;;;161.0;21871.73046875
3;669600;HYDROGEL_PACK;9951;10;9949;27;;;9967;10;9970;27;;;9959.0;14175.4375
3;669600;VELVETFRUIT_EXTRACT;5250;58;;;;;5255;24;5256;34;;;5252.5;15865.875
3;669700;VEV_5400;9;16;;;;;10;16;;;;;9.5;5116.7041015625
3;669700;HYDROGEL_PACK;9952;12;9949;22;;;9968;12;9970;22;;;9960.0;14214.875
3;669700;VEV_5300;34;16;;;;;36;16;;;;;35.0;9334.56640625
3;669700;VEV_4500;744;11;742;19;;;760;11;762;19;;;752.0;23276.546875
3;669700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;669700;VEV_5500;2;16;;;;;3;16;;;;;2.5;2099.14794921875
3;669700;VEV_5000;251;11;250;19;;;257;30;;;;;254.0;23363.828125
3;669700;VEV_5200;84;11;83;19;;;86;30;;;;;85.0;15485.458984375
3;669700;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;669700;VEV_4000;1242;13;1239;30;;;1263;13;1265;30;;;1252.5;22178.53125
3;669700;VEV_5100;158;30;;;;;162;11;163;19;;;160.0;21687.98046875
3;669700;VELVETFRUIT_EXTRACT;5249;67;;;;;5255;67;;;;;5252.0;15719.625
3;669800;HYDROGEL_PACK;9954;13;9951;21;;;9969;13;9972;21;;;9961.5;14323.125
3;669800;VELVETFRUIT_EXTRACT;5249;25;5248;37;;;5254;25;5255;37;;;5251.5;15607.0
3;669800;VEV_5400;9;21;;;;;10;21;;;;;9.5;5091.03515625
3;669800;VEV_5300;34;21;;;;;36;21;;;;;35.0;9263.7763671875
3;669800;VEV_4500;743;9;742;17;;;760;9;761;17;;;751.5;23107.46875
3;669800;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;669800;VEV_5500;2;21;;;;;3;21;;;;;2.5;2092.6826171875
3;669800;VEV_5000;250;9;249;17;;;256;9;257;17;;;253.0;23199.5859375
3;669800;VEV_5200;83;26;;;;;86;26;;;;;84.5;15377.712890625
3;669800;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;669800;VEV_4000;1241;10;1238;26;;;1262;10;1265;26;;;1251.5;22009.46875
3;669800;VEV_5100;158;9;157;17;;;162;26;;;;;160.0;21543.88671875
3;669900;VEV_5000;250;7;249;12;;;256;19;;;;;253.0;23029.1875
3;669900;VEV_5200;83;19;;;;;85;7;86;12;;;84.0;15258.783203125
3;669900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;669900;VEV_4000;1240;10;1238;22;;;1261;10;1264;22;;;1250.5;21834.34375
3;669900;VEV_5100;157;19;;;;;161;7;162;12;;;159.0;21393.6640625
3;669900;VELVETFRUIT_EXTRACT;5248;59;;;;;5254;59;;;;;5251.0;15490.125
3;669900;VEV_5400;9;21;;;;;10;21;;;;;9.5;5067.23974609375
3;669900;HYDROGEL_PACK;9953;13;9950;30;;;9969;13;9971;30;;;9961.0;14266.8125
3;669900;VEV_5300;34;21;;;;;36;21;;;;;35.0;9194.9052734375
3;669900;VEV_4500;743;7;741;12;;;759;7;761;12;;;751.0;22932.328125
3;669900;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;669900;VEV_5500;2;21;;;;;3;21;;;;;2.5;2085.3310546875
3;670000;VEV_5400;9;18;;;;;10;18;;;;;9.5;5090.04541015625
3;670000;VEV_5300;34;18;;;;;36;18;;;;;35.0;9252.9765625
3;670000;VEV_4500;743;7;742;20;;;760;7;761;20;;;751.5;23101.71875
3;670000;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;670000;VEV_5500;2;18;;;;;3;18;;;;;2.5;2093.180908203125
3;670000;VEV_5000;250;7;249;20;;;256;7;257;20;;;253.0;23192.578125
3;670000;VEV_5200;83;27;;;;;86;27;;;;;84.5;15358.609375
3;670000;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;670000;VEV_4000;1241;7;1238;16;;;1262;7;1265;16;;;1251.5;22003.71875
3;670000;VEV_5100;158;7;157;20;;;162;27;;;;;160.0;21543.11328125
3;670000;HYDROGEL_PACK;9952;15;9949;29;;;9968;15;9970;29;;;9960.0;14199.375
3;670000;VELVETFRUIT_EXTRACT;5249;22;5248;34;;;5254;22;5255;34;;;5251.5;15603.125
3;670100;VEV_5400;9;20;;;;;10;20;;;;;9.5;5114.556640625
3;670100;HYDROGEL_PACK;9951;14;9948;21;;;9967;14;9969;21;;;9959.0;14135.6875
3;670100;VEV_5300;34;20;;;;;36;20;;;;;35.0;9297.4892578125
3;670100;VEV_4500;744;8;742;14;;;760;8;762;14;;;752.0;23233.671875
3;670100;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
3;670100;VEV_5500;2;20;;;;;3;20;;;;;2.5;2099.2880859375
3;670100;VEV_5000;250;22;;;;;257;22;;;;;253.5;23319.8125
3;670100;VEV_5200;83;22;;;;;86;22;;;;;84.5;15449.6640625
3;670100;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;670100;VEV_4000;1241;8;1239;24;;;1262;8;1265;24;;;1251.5;22135.6875
3;670100;VEV_5100;158;22;;;;;162;8;163;14;;;160.0;21658.6640625
3;670100;VELVETFRUIT_EXTRACT;5249;59;;;;;5255;59;;;;;5252.0;15691.125
3;670200;HYDROGEL_PACK;9951;10;9949;21;;;9967;10;9970;21;;;9959.0;14181.5625
3;670200;VELVETFRUIT_EXTRACT;5249;21;5248;38;;;5254;21;5255;38;;;5251.5;15620.125
3;670200;VEV_5500;2;25;;;;;3;25;;;;;2.5;2095.009765625
3;670200;VEV_5300;34;25;;;;;36;25;;;;;35.0;9262.619140625
3;670200;VEV_4500;744;8;742;18;;;760;8;761;18;;;752.0;23127.234375
3;670200;VEV_5400;9;25;;;;;10;25;;;;;9.5;5101.421875
3;670200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;670200;VEV_5100;158;8;157;18;;;162;26;;;;;160.0;21560.23828125
3;670200;VEV_5200;83;26;;;;;86;26;;;;;84.5;15379.4609375
3;670200;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;670200;VEV_4000;1241;12;1239;24;;;1262;12;1265;24;;;1251.5;22029.25
3;670200;VEV_5000;250;26;;;;;256;8;257;18;;;253.0;23216.7265625
3;670300;VEV_5100;158;8;157;17;;;162;25;;;;;160.0;21564.640625
3;670300;VEV_5200;83;25;;;;;86;25;;;;;84.5;15377.060546875
3;670300;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;670300;VEV_4000;1241;15;1239;28;;;1262;15;1265;28;;;1251.5;22029.34375
3;670300;VEV_5000;250;25;;;;;256;8;257;17;;;253.0;23217.875
3;670300;VELVETFRUIT_EXTRACT;5249;21;5248;31;;;5254;21;5255;31;;;5251.5;15620.25
3;670300;HYDROGEL_PACK;9953;10;9950;30;;;9969;10;9971;30;;;9961.0;14280.0
3;670300;VEV_5500;2;18;;;;;3;18;;;;;2.5;2094.818359375
3;670300;VEV_5300;34;18;;;;;36;18;;;;;35.0;9259.32421875
3;670300;VEV_4500;744;8;742;17;;;760;8;761;17;;;752.0;23127.34375
3;670300;VEV_5400;9;18;;;;;10;18;;;;;9.5;5104.1083984375
3;670300;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;670400;VEV_5500;2;21;;;;;3;21;;;;;2.5;2101.723388671875
3;670400;VEV_5300;34;21;;;;;36;21;;;;;35.0;9312.505859375
3;670400;VEV_4500;744;11;742;13;;;760;11;762;13;;;752.0;23282.625
3;670400;VEV_5400;9;21;;;;;10;21;;;;;9.5;5125.583984375
3;670400;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;670400;VEV_5100;158;24;;;;;163;24;;;;;160.5;21692.328125
3;670400;VEV_5200;84;11;83;13;;;86;24;;;;;85.0;15487.15234375
3;670400;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;670400;VEV_4000;1242;9;1239;23;;;1263;9;1265;23;;;1252.5;22184.625
3;670400;VEV_5000;251;11;250;13;;;257;24;;;;;254.0;23369.328125
3;670400;HYDROGEL_PACK;9951;10;9949;23;;;9967;10;9969;23;;;9959.0;14156.5
3;670400;VELVETFRUIT_EXTRACT;5249;55;;;;;5255;55;;;;;5252.0;15723.75
3;670500;VEV_5500;2;18;;;;;3;18;;;;;2.5;2094.17138671875
3;670500;HYDROGEL_PACK;9951;14;9949;24;;;9967;14;9969;24;;;9959.0;14157.0625
3;670500;VEV_5300;34;18;;;;;36;18;;;;;35.0;9263.384765625
3;670500;VEV_4500;744;7;742;21;;;760;7;761;21;;;752.0;23130.3125
3;670500;VEV_5400;9;18;;;;;10;18;;;;;9.5;5107.1376953125
3;670500;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
3;670500;VEV_5100;158;7;157;21;;;162;28;;;;;160.0;21564.81640625
3;670500;VEV_5200;83;28;;;;;86;28;;;;;84.5;15377.490234375
3;670500;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;670500;VEV_4000;1241;9;1239;21;;;1262;9;1265;21;;;1251.5;22032.3125
3;670500;VEV_5000;250;28;;;;;256;7;257;21;;;253.0;23222.2265625
3;670500;VELVETFRUIT_EXTRACT;5249;24;5248;48;;;5254;24;5255;48;;;5251.5;15622.25
3;670600;HYDROGEL_PACK;9951;15;9949;21;;;9967;15;9969;21;;;9959.0;14154.5625
3;670600;VELVETFRUIT_EXTRACT;5248;25;5247;39;;;5253;25;5254;39;;;5250.5;15381.5
3;670600;VEV_5500;2;23;;;;;3;23;;;;;2.5;2077.994384765625
3;670600;VEV_5300;34;23;;;;;36;23;;;;;35.0;9120.9384765625
3;670600;VEV_4500;742;12;740;14;;;758;12;760;14;;;750.0;22769.234375
3;670600;VEV_5400;9;9;8;14;;;10;23;;;;;9.5;5053.0078125
3;670600;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;670600;VEV_5100;157;12;156;14;;;161;26;;;;;159.0;21258.46484375
3;670600;VEV_5200;82;26;;;;;85;26;;;;;83.5;15143.671875
3;670600;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;670600;VEV_4000;1240;7;1237;16;;;1261;7;1263;16;;;1250.5;21671.21875
3;670600;VEV_5000;249;12;248;14;;;255;12;256;14;;;252.0;22872.046875
3;670700;VEV_4000;1239;10;1237;30;;;1260;10;1263;30;;;1249.5;21410.5
3;670700;VEV_5100;156;29;;;;;160;6;161;23;;;158.0;21033.71484375
3;670700;VEV_5200;82;29;;;;;84;6;85;23;;;83.0;14970.357421875
3;670700;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;670700;VEV_5000;248;29;;;;;254;6;255;23;;;251.0;22619.9765625
3;670700;VELVETFRUIT_EXTRACT;5247;25;5246;48;;;5252;25;5253;48;;;5249.5;15207.625
3;670700;VEV_5500;2;21;;;;;3;21;;;;;2.5;2067.669189453125
3;670700;HYDROGEL_PACK;9953;10;9951;26;;;9969;10;9971;26;;;9961.0;14291.625
3;670700;VEV_4500;742;6;740;23;;;758;6;759;23;;;750.0;22508.484375
3;670700;VEV_5300;33;21;;;;;35;21;;;;;34.0;9031.4306640625
3;670700;VEV_5400;8;21;;;;;10;21;;;;;9.0;5020.8115234375
3;670700;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;670800;VEV_5500;2;20;;;;;3;20;;;;;2.5;2058.564453125
3;670800;VEV_4500;741;12;739;20;;;757;12;759;20;;;749.0;22264.46875
3;670800;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;670800;VEV_5300;33;20;;;;;35;20;;;;;34.0;8940.73828125
3;670800;VEV_5400;8;20;;;;;10;20;;;;;9.0;4989.134765625
3;670800;VEV_4000;1238;12;1236;19;;;1259;12;1262;19;;;1248.5;21166.4375
3;670800;VEV_5100;155;32;;;;;160;32;;;;;157.5;20829.53125
3;670800;VEV_5200;81;32;;;;;84;32;;;;;82.5;14816.3515625
3;670800;VEV_5000;247;32;;;;;253;12;254;20;;;250.0;22382.7578125
3;670800;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;670800;VELVETFRUIT_EXTRACT;5246;62;;;;;5251;22;5252;40;;;5248.5;15045.0
3;670800;HYDROGEL_PACK;9952;11;9949;22;;;9968;11;9970;22;;;9960.0;14216.3125
3;670900;VEV_5500;2;28;;;;;3;28;;;;;2.5;2056.84716796875
3;670900;HYDROGEL_PACK;9952;12;9949;27;;;9968;12;9970;27;;;9960.0;14217.5625
3;670900;VEV_4500;741;8;739;15;;;757;8;758;15;;;749.0;22223.5625
3;670900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;670900;VEV_5300;33;28;;;;;35;28;;;;;34.0;8924.474609375
3;670900;VEV_5400;8;28;;;;;9;9;10;19;;;8.5;4981.130859375
3;670900;VEV_4000;1238;8;1236;29;;;1259;8;1262;29;;;1248.5;21125.53125
3;670900;VEV_5100;155;23;;;;;159;8;160;15;;;157.0;20794.5625
3;670900;VEV_5200;81;23;;;;;84;23;;;;;82.5;14791.1796875
3;670900;VEV_5000;247;23;;;;;253;8;254;15;;;250.0;22342.3125
3;670900;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
3;670900;VELVETFRUIT_EXTRACT;5246;18;5245;36;;;5251;18;5252;36;;;5248.5;15017.75
3;671000;VELVETFRUIT_EXTRACT;5245;19;5244;35;;;5250;19;5251;35;;;5247.5;14830.375
3;671000;HYDROGEL_PACK;9952;15;9949;30;;;9967;15;9970;30;;;9959.5;14189.0625
3;671000;VEV_5500;2;17;;;;;3;17;;;;;2.5;2045.86279296875
3;671000;VEV_4500;740;6;738;17;;;756;6;757;17;;;748.0;21942.609375
3;671000;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;671000;VEV_5300;33;17;;;;;35;17;;;;;34.0;8816.603515625
3;671000;VEV_5400;8;17;;;;;9;17;;;;;8.5;4947.76513671875
3;671000;VEV_4000;1237;11;1235;19;;;1258;11;1261;19;;;1247.5;20844.59375
3;671000;VEV_5100;154;23;;;;;159;23;;;;;156.5;20559.0390625
3;671000;VEV_5200;81;6;80;17;;;83;23;;;;;82.0;14612.58203125
3;671000;VEV_5000;246;23;;;;;252;6;253;17;;;249.0;22069.15625
3;671000;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
3;671100;VEV_4000;1238;8;1235;20;;;1259;8;1261;20;;;1248.5;21071.625
3;671100;VEV_5100;155;29;;;;;159;8;160;21;;;157.0;20753.734375
3;671100;VEV_5200;81;29;;;;;84;29;;;;;82.5;14758.0546875
3;671100;VEV_5000;247;8;246;21;;;253;8;254;21;;;250.0;22290.578125
3;671100;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;671100;VELVETFRUIT_EXTRACT;5246;23;5245;50;;;5251;23;5252;50;;;5248.5;14981.75
3;671100;VEV_5500;2;25;;;;;3;25;;;;;2.5;2056.513916015625
3;671100;HYDROGEL_PACK;9950;15;9948;25;;;9966;15;9969;25;;;9958.0;14099.5625
3;671100;VEV_4500;740;8;739;21;;;756;8;758;21;;;748.0;22169.640625
3;671100;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;671100;VEV_5300;33;25;;;;;35;25;;;;;34.0;8897.7958984375
3;671100;VEV_5400;8;25;;;;;9;9;10;16;;;8.5;4979.9150390625
3;671200;VEV_5500;2;26;;;;;3;26;;;;;2.5;2052.899658203125
3;671200;VEV_4500;740;8;738;16;;;756;8;758;16;;;748.0;22104.90625
3;671200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;671200;VEV_5300;33;26;;;;;35;26;;;;;34.0;8870.681640625
3;671200;VEV_5400;8;26;;;;;9;26;;;;;8.5;4972.37890625
3;671200;VEV_4000;1238;7;1235;17;;;1259;7;1261;17;;;1248.5;21006.9375
3;671200;VEV_5100;155;24;;;;;159;24;;;;;157.0;20697.625
3;671200;VEV_5200;81;24;;;;;84;24;;;;;82.5;14717.751953125
3;671200;VEV_5000;247;8;246;16;;;253;24;;;;;250.0;22228.1796875
3;671200;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;671200;VELVETFRUIT_EXTRACT;5246;19;5245;36;;;5251;55;;;;;5248.5;14938.625
3;671200;HYDROGEL_PACK;9953;10;9951;26;;;9969;10;9972;26;;;9961.0;14294.9375
3;671300;HYDROGEL_PACK;9951;11;9948;22;;;9967;11;9969;22;;;9959.0;14127.0
3;671300;VEV_4500;741;8;739;17;;;757;8;759;17;;;749.0;22320.859375
3;671300;VEV_5500;2;15;;;;;3;15;;;;;2.5;2061.15283203125
3;671300;VEV_5400;8;15;;;;;10;15;;;;;9.0;5001.2548828125
3;671300;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
3;671300;VEV_5300;33;15;;;;;35;15;;;;;34.0;8945.798828125
3;671300;VEV_4000;1238;13;1236;20;;;1259;13;1262;20;;;1248.5;21222.875
3;671300;VEV_5200;81;25;;;;;84;25;;;;;82.5;14858.61328125
3;671300;VEV_5100;156;8;155;17;;;160;25;;;;;158.0;20881.0625
3;671300;VEV_5000;248;8;247;17;;;254;25;;;;;251.0;22437.328125
3;671300;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
3;671300;VELVETFRUIT_EXTRACT;5246;64;;;;;5251;18;5252;46;;;5248.5;15082.5
3;671400;VELVETFRUIT_EXTRACT;5246;18;5245;46;;;5251;18;5252;46;;;5248.5;14990.125
3;671400;HYDROGEL_PACK;9948;11;9946;28;;;9964;11;9967;28;;;9956.0;13980.9375
3;671400;VEV_4500;740;6;739;14;;;756;6;758;14;;;748.0;22182.15625
3;671400;VEV_5500;2;16;;;;;3;16;;;;;2.5;2057.0
3;671400;VEV_5400;8;16;;;;;9;6;10;10;;;8.5;4983.09765625
3;671400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;671400;VEV_5300;33;16;;;;;35;16;;;;;34.0;8893.8525390625
3;671400;VEV_4000;1238;9;1235;21;;;1259;9;1261;21;;;1248.5;21084.15625
3;671400;VEV_5200;81;20;;;;;84;20;;;;;82.5;14765.46484375
3;671400;VEV_5100;155;20;;;;;159;6;160;14;;;157.0;20761.88671875
3;671400;VEV_5000;247;6;246;14;;;253;6;254;14;;;250.0;22301.265625
3;671400;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;671500;VEV_4000;1239;14;1236;26;;;1260;14;1262;26;;;1249.5;21304.0625
3;671500;VEV_5200;82;11;81;18;;;84;29;;;;;83.0;14902.53515625
3;671500;VEV_5100;156;11;155;18;;;160;29;;;;;158.0;20943.5390625
3;671500;VEV_5000;248;11;247;18;;;254;29;;;;;251.0;22515.4765625
3;671500;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;671500;VELVETFRUIT_EXTRACT;5247;17;5246;43;;;5252;60;;;;;5249.5;15136.625
3;671500;HYDROGEL_PACK;9949;15;9947;22;;;9965;15;9967;22;;;9957.0;14020.6875
3;671500;VEV_4500;741;11;739;18;;;757;11;759;18;;;749.0;22402.046875
3;671500;VEV_5500;2;20;;;;;3;20;;;;;2.5;2066.3798828125
3;671500;VEV_5400;8;20;;;;;10;20;;;;;9.0;5015.8837890625
3;671500;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
3;671500;VEV_5300;33;20;;;;;35;20;;;;;34.0;8969.474609375
3;671600;VEV_4500;741;10;739;21;;;757;10;759;21;;;749.0;22417.96875
3;671600;VEV_5500;2;18;;;;;3;18;;;;;2.5;2067.775390625
3;671600;VEV_5400;8;18;;;;;10;18;;;;;9.0;5019.23828125
3;671600;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;671600;VEV_5300;33;18;;;;;35;18;;;;;34.0;8978.3984375
3;671600;VEV_4000;1239;8;1236;15;;;1260;8;1262;15;;;1249.5;21319.96875
3;671600;VEV_5200;82;10;81;21;;;84;31;;;;;83.0;14909.865234375
3;671600;VEV_5100;156;10;155;21;;;160;31;;;;;158.0;20957.1015625
3;671600;VEV_5000;248;10;247;21;;;254;10;255;21;;;251.0;22528.8984375
3;671600;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;671600;VELVETFRUIT_EXTRACT;5247;18;5246;37;;;5252;55;;;;;5249.5;15147.25
3;671600;HYDROGEL_PACK;9947;12;9944;26;;;9963;12;9965;26;;;9955.0;13873.3125
3;671700;VEV_4500;740;11;738;16;;;756;11;758;16;;;748.0;22035.46875
3;671700;VEV_5500;2;27;;;;;3;27;;;;;2.5;2051.368896484375
3;671700;VEV_5400;8;27;;;;;9;27;;;;;8.5;4964.8212890625
3;671700;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;671700;HYDROGEL_PACK;9953;9;9945;14;9943;21;9961;14;9964;21;;;9957.0;13758.875
3;671700;VEV_5300;33;27;;;;;35;27;;;;;34.0;8845.2138671875
3;671700;VEV_4000;1237;10;1235;19;;;1258;10;1261;19;;;1247.5;20937.46875
3;671700;VEV_5200;81;27;;;;;83;11;84;16;;;82.0;14665.00390625
3;671700;VEV_5100;155;11;154;16;;;159;27;;;;;157.0;20631.4140625
3;671700;VEV_5000;247;11;246;16;;;253;27;;;;;250.0;22157.3359375
3;671700;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;671700;VELVETFRUIT_EXTRACT;5245;64;;;;;5251;64;;;;;5248.0;14892.375
3;671800;VELVETFRUIT_EXTRACT;5245;24;5244;49;;;5247;9;5250;73;;;5246.0;14766.0
